productid,Name,ProductPrice,ProductStyle,Fabric,Brand,FabricType,Silhouette,Season,Pattern,WashCase,ColorGroup,TotalSales,FirstMonthSale,SecondMonthSale,ThirdMonthSale
CL0096657,Floral print cotton voile faux wrap dress,74.95,Dress,Voile,WAYWARD FANCIES,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,White,15,7,3,5
CL0096688,Godet inset floral print cotton voile trapeze dres,79.95,Dress,Voile,WAYWARD FANCIES,WOVEN,Shift,,Floral,MACHINE WASH,Red,98,32,47,19
CL0096898,Paisley print cotton voile ruched shift dress,62.95,Dress,Voile,WAYWARD FANCIES,WOVEN,Shift,Sale,Graphic,MACHINE WASH,Black,1,0,1,0
CL0096893,Floral print cotton voile ruffle flounce dress,94.95,Dress,Voile,WAYWARD FANCIES,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,White,40,9,19,12
CL0096951,Graphic embroidery Egyptian Giza cotton voile tier,179.95,Dress,Voile,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,MACHINE WASH,White,78,12,46,20
CL0097119,Floral paisley print cotton voile surplice romper,54.95,Jumpsuit,Voile,Zapelle,WOVEN,,,,MACHINE WASH,Orange,33,0,19,14
CL0097386,Floral print cotton voile belted shirtdress,84.95,Dress,Voile,eshakti,WOVEN,,Sale,,MACHINE WASH,Pink,7,0,5,2
CL0097408,Floral print cotton voile shirtdress,84.95,Dress,Voile,eshakti,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,White,20,0,4,16
CL0097589,Ruffle floral print cotton voile smocked dress,88.95,Dress,Voile,eshakti,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,Orange,30,0,0,30
CL0097708,Lace trim floral block print cotton voile empire d,72.95,Dress,Voile,WAYWARD FANCIES,WOVEN,Shift,,Floral,MACHINE WASH,Navy,17,0,0,17
CL0097796,Floral print cotton voile tunic dress,69.95,Dress,Voile,WAYWARD FANCIES,WOVEN,Shift,,Floral,MACHINE WASH,White,7,0,0,7
CL0097953,Floral print cotton voile drawstring kaftan,69.95,Dress,Voile,WAYWARD FANCIES,WOVEN,A-Line,,,hand wash,Green,2,0,0,2
CL0097773,Smocked paisley motif print cotton voile jumpsuit,79.95,Jumpsuit,Voile,Zapelle,WOVEN,,,,MACHINE WASH,White,1,0,0,1
CL0066487,Peter Pan collar floral eyelet cotton belted dress,79.95,Dress,Cotton,eShakti,WOVEN,Fit-and-flare,,,MACHINE WASH,Red,5,4,1,0
CL0074654,Floral print cotton poplin belted shirtdress,74.95,Dress,Cotton,eShakti,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,Off-white,5,2,1,2
CL0082048,Floral print cotton voile tiered shift dress,74.95,Dress,Cotton,WAYWARD FANCIES,WOVEN,,Sale,,MACHINE WASH,Pink,8,4,2,2
CL0096378,Linear eyelet cotton lattice trim shirt,64.95,Top,Eyelet,Zapelle,WOVEN,,,,MACHINE WASH,White,3,3,0,0
CL0096420,Crochet lace trim linear eyelet cotton tier dress,74.95,Dress,Eyelet,WAYWARD FANCIES,WOVEN,Shift,,,MACHINE WASH,White,2,2,0,0
CL0096660,Ruffle frill trim eyelet cotton tiered dress,79.95,Dress,Eyelet,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,MACHINE WASH,Black,20,20,0,0
CL0096773,Lattice trim eyelet cotton dress,69.95,Dress,Eyelet,WAYWARD FANCIES,WOVEN,Shift,,,MACHINE WASH,Navy,48,47,1,0
CL0096790,Graphic cotton eyelet smocked waist shirt dress,79.95,Dress,Eyelet,eshakti,WOVEN,Fit-and-flare,,,MACHINE WASH,Brown,60,32,10,18
CL0096858,Floral eyelet cotton ruched empire dress,82.95,Dress,Eyelet,WAYWARD FANCIES,WOVEN,Shift,,,MACHINE WASH,Blue,14,9,5,0
CL0097226,Ruffle frill floral eyelet cotton trapeze dress,69.95,Dress,Eyelet,WAYWARD FANCIES,WOVEN,Shift,,,MACHINE WASH,Blue,9,0,9,0
CL0097285,Ruffle floral cotton eyelet blouse,59.95,Top,Eyelet,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Brown,2,0,0,2
CL0097602,Floral cotton eyelet ruched empire dress,119.95,Dress,Eyelet,WAYWARD FANCIES,WOVEN,Shift,,,MACHINE WASH,White,19,0,0,19
CL0097705,Smocked floral embroidery linear eyelet cotton dre,99.95,Dress,Eyelet,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,MACHINE WASH,Beige,4,0,0,4
CL0097605,Lace trim linear floral cotton eyelet jumpsuit,79.95,Jumpsuit,Eyelet,Zapelle,WOVEN,,,,MACHINE WASH,White,3,0,0,3
CL0095449,Cotton tencel twill shirt jacket,64.95,Jacket,Tencel,Zapelle,WOVEN,,,,MACHINE WASH,Red,1,1,0,0
CL0095645,Button front cotton tencel twill skirt,54.95,Skirt,Tencel,Zapelle,WOVEN,,Fall Winter,,MACHINE WASH,Navy,1,1,0,0
CL0095671,Cotton tencel twill release pleat full skirt,54.95,Skirt,Tencel,Zapelle,WOVEN,,,,MACHINE WASH,Red,2,0,1,1
CL0095655,Button front cotton tencel twill skirt,54.95,Skirt,Tencel,Zapelle,WOVEN,,Fall Winter,,MACHINE WASH,Beige,4,2,2,0
CL0096027,Cotton tencel twill release pleat full skirt,59.95,Skirt,Tencel,Zapelle,WOVEN,,Sale,,MACHINE WASH,Beige,4,3,1,0
CL0096060,Floral embroidery cotton tencel twill shirtdress,99.95,Dress,Tencel,WAYWARD FANCIES,WOVEN,Shirtdress,Sale,,MACHINE WASH,Beige,4,4,0,0
CL0095794,Cotton tencel twill straight leg pants,69.95,Pant,Tencel,Zapelle,WOVEN,,Sale,,MACHINE WASH,Beige,1,1,0,0
CL0095963,Cotton tencel twill straight leg pants,69.95,Pant,Tencel,Zapelle,WOVEN,,Fall Winter,,MACHINE WASH,Navy,4,4,0,0
CL0096127,Cotton tencel twill utility style shirtdress,79.95,Dress,Tencel,Zapelle,WOVEN,Shirtdress,,,MACHINE WASH,Navy,1,1,0,0
CL0096708,Pintuck pleat floral print tencel denim shirtdress,62.95,Dress,Tencel,WAYWARD FANCIES,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,Indigo,40,32,8,0
CL0088863,Velvet pinafore skirt,74.95,Skirt,Velvet,WAYWARD FANCIES,WOVEN,,Fall Winter,,DRY CLEAN,Red,4,1,2,1
CL0089076,Ruched pleat velvet shirt,74.95,Top,Velvet,WAYWARD FANCIES,KNITS,,Fall Winter,,DRY CLEAN,Red,2,1,1,0
CL0094938,Little black velvet dress,86.95,Dress,Velvet,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,,DRY CLEAN,Black,5,4,0,1
CL0094787,Ruched velvet wrap top,79.95,Top,Velvet,Zapelle,WOVEN,,Fall Winter,,DRY CLEAN,Blue,1,1,0,0
CL0094852,Tunic style velvet wrap top,74.95,Top,Velvet,Zapelle,WOVEN,,Fall Winter,,DRY CLEAN,Red,2,2,0,0
CL0095123,Floral embroidery tiered velvet dress,109.95,Dress,Velvet,WAYWARD FANCIES,WOVEN,Shift,Fall Winter,,DRY CLEAN,Brown,9,0,3,6
CL0095399,Ruched waist stretch velvet dress,69.95,Dress,Velvet,WAYWARD FANCIES,KNITS,Fit-and-flare,Fall Winter,,DRY CLEAN,Violet,1,1,0,0
CL0095320,Stretch velvet shirt,69.95,Top,Velvet,Zapelle,KNITS,,Fall Winter,,DRY CLEAN,Pink,2,0,2,0
CL0095372,Floral vine embroidery velvet shirt,94.95,Top,Velvet,WAYWARD FANCIES,WOVEN,,Fall Winter,,DRY CLEAN,Blue,1,1,0,0
CL0095941,Stretch velvet button bell bottom pants,59.95,Pant,Velvet,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Navy,1,1,0,0
CL0096072,Ruched bib-front velvet blouse,59.95,Top,Velvet,Zapelle,WOVEN,,Sale,,DRY CLEAN,Red,3,3,0,0
CL0096088,Floral embroidery velvet tassel tie tunic,79.95,Top,Velvet,WAYWARD FANCIES,WOVEN,,,,DRY CLEAN,Navy,4,3,1,0
CL0096169,Floral embroidery velvet tassel tie tunic,84.95,Top,Velvet,WAYWARD FANCIES,WOVEN,,,,DRY CLEAN,Beige,7,3,2,2
CL0069413,Floral embellished illusion tulle and dupioni dres,129.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,Year-Round,,hand wash or machine wash cold drip dry iron low w,Black,92,46,25,21
CL0069649,Floral embellished illusion tulle and dupioni dres,94.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,Year-Round,,hand wash or machine wash cold drip dry iron low w,White,13,4,4,5
CL0072992,Floral embroidered dupioni dress,114.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,Year-Round,,hand wash or machine wash cold drip dry iron low w,Navy,21,6,7,8
CL0081371,Floral embroidered dupioni dress,129.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,Year-Round,Floral,hand wash or machine wash cold drip dry iron low w,Black,6,0,1,5
CL0081572,Floral embellished dupioni A-line dress,119.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,Year-Round,,hand wash or machine wash cold drip dry iron low w,Navy,45,15,19,11
CL0082362,Floral embroidery illusion tulle and dupioni dress,114.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,Year-Round,,hand wash or machine wash cold drip dry iron low w,Black,6,0,3,3
CL0084610,Floral print dupioni drop waist shirtdress,104.95,Dress,Dupioni,eshakti,WOVEN,Fit-and-flare,Fall Winter,Floral,hand wash or machine wash cold drip dry iron low w,White,11,3,5,3
CL0085319,Floral print dupioni cocktail dress,119.95,Dress,Dupioni,eshakti,WOVEN,Fit-and-flare,Fall Winter,Floral,hand wash or machine wash cold drip dry iron low w,Off-white,24,9,9,6
CL0085384,Floral print dupioni release pleat dress,99.95,Dress,Dupioni,eshakti,WOVEN,,,,hand wash or machine wash cold drip dry iron low w,Pink,13,4,5,4
CL0085388,Floral print dupioni release pleat dress,99.95,Dress,Dupioni,eshakti,WOVEN,Fit-and-flare,Spring Summer,Floral,hand wash or machine wash cold drip dry iron low w,White,23,11,5,7
CL0087713,Floral embroidered dupioni dress,99.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,hand wash or machine wash cold drip dry iron low w,Black,11,6,3,2
CL0087744,Floral embroidery illusion tulle and dupioni dress,119.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,hand wash or machine wash cold drip dry iron low w,Black,58,11,13,34
CL0088763,Floral embroidered dupioni maxi dress,119.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,hand wash or machine wash cold drip dry iron low w,Navy,79,32,33,14
CL0088962,Floral embroidery illusion tulle and dupioni dress,119.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,,hand wash or machine wash cold drip dry iron low w,Red,2,0,1,1
CL0092347,Floral print dupioni release pleat dress,99.95,Dress,Dupioni,eshakti,WOVEN,,,,hand wash or machine wash cold drip dry iron low w,Blue,31,13,5,13
CL0092348,Floral print dupioni release pleat dress,119.95,Dress,Dupioni,eshakti,WOVEN,Fit-and-flare,Spring Summer,Floral,hand wash or machine wash cold drip dry iron low w,Pink,32,17,6,9
CL0092765,Bead embellished dupioni maxi dress,94.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,Year-Round,,hand wash or machine wash cold drip dry iron low w,Black,18,3,8,7
CL0092826,Floral print dupioni release pleat maxi dress,99.95,Dress,Dupioni,eshakti,WOVEN,,,,hand wash or machine wash cold drip dry iron low w,White,1,0,0,1
CL0096087,Floral rosette trim dupioni surplice dress,124.95,Dress,Dupioni,eshakti,WOVEN,Fit-and-flare,,,hand wash or machine wash cold drip dry iron low w,Black,37,15,13,9
CL0096382,Floral print dupioni surplice dress,119.95,Dress,Dupioni,WAYWARD FANCIES,WOVEN,Fit-and-flare,,Floral,hand wash or machine wash cold drip dry iron low w,Beige,5,0,3,2
CL0088945,Floral embroidery illusion mesh and taffeta dress,99.95,Dress,Taffeta,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,,hand wash or machine wash cold drip dry iron low w,Green,4,1,2,1
CL0072693,Floral print sash tie shirtdress,74.95,Dress,Viscose,WAYWARD FANCIES,WOVEN,Fit-and-flare,,Floral,DRY CLEAN,Purple,6,1,1,4
CL0072754,Ruffle floral print empire dress,69.95,Dress,Viscose,WAYWARD FANCIES,WOVEN,Fit-and-flare,,Floral,DRY CLEAN,Purple,1,1,0,0
CL0094707,Flutter sleeve floral print surplice dress,76.95,Dress,Viscose,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,White,1,0,1,0
CL0080164,Trapunto trim cotton chambray tunic,69.95,Top,Chambray,ZAPELLE,WOVEN,,Year-Round,,MACHINE WASH,Indigo,9,5,3,1
CL0081088,Floral embroidered cotton chambray shirt,54.95,Top,Chambray,Zapelle,WOVEN,,Fall Winter,,MACHINE WASH,Indigo,1,1,0,0
CL0085052,Leafy embroidery cotton chambray release pleat shi,89.95,Dress,Chambray,WAYWARD FANCIES,WOVEN,Shift,Year-Round,,MACHINE WASH,Indigo,347,112,128,107
CL0085670,Pintuck pleat cotton chambray shift dress,99.95,Dress,Chambray,Zapelle,WOVEN,Shift,Year-Round,,MACHINE WASH,Indigo,98,26,35,37
CL0086033,Floral embroidery cotton chambray tassel tie tunic,49.95,Top,Chambray,WAYWARD FANCIES,WOVEN,,Fall Winter,,MACHINE WASH,Indigo,34,6,12,16
CL0086063,Leafy vine embroidery cotton chambray dress,89.95,Dress,Chambray,WAYWARD FANCIES,WOVEN,Shift,Fall Winter,,MACHINE WASH,Indigo,10,2,3,5
CL0086819,High waist cotton chambray pants,79.95,Pant,Chambray,WAYWARD FANCIES,WOVEN,,Fall Winter,,MACHINE WASH,Indigo,16,5,6,5
CL0086858,Embroidered wide leg cotton chambray pants,84.95,Pant,Chambray,WAYWARD FANCIES,WOVEN,,Fall Winter,,MACHINE WASH,Indigo,22,4,6,12
CL0090292,Floral bird embroidery cotton chambray empire shir,62.95,Dress,Chambray,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,,MACHINE WASH,Indigo,1,0,1,0
CL0090811,Tie-cuff floral embroidery cotton chambray blouse,49.95,Top,Chambray,WAYWARD FANCIES,WOVEN,,Spring Summer,,MACHINE WASH,Indigo,6,2,3,1
CL0095044,Ruffle empire cotton chambray dress,59.95,Dress,Chambray,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,,MACHINE WASH,Indigo,28,9,9,10
CL0096573,Floral embroidery cotton chambray shirt,79.95,Top,Chambray,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Indigo,17,10,3,4
CL0097106,Floral print cotton chambray sash tie shirtdress,69.95,Dress,Chambray,eshakti,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,Indigo,177,0,126,51
CL0095423,Cotton corduroy utility style shirt,59.95,Top,Corduroy,Zapelle,WOVEN,,Fall Winter,,DRY CLEAN,Yellow,3,0,2,1
CL0095690,Button front cotton corduroy suspender skirt,74.95,Skirt,Corduroy,Zapelle,KNITS,,Fall Winter,,DRY CLEAN,Yellow,19,17,0,2
CL0096286,Cotton corduroy wide leg ankle pants,62.95,Pant,Corduroy,Zapelle,WOVEN,,,,DRY CLEAN,Black,4,4,0,0
CL0096328,Cotton corduroy straight leg pants,79.95,Pant,Corduroy,Zapelle,WOVEN,,,,DRY CLEAN,Green,24,7,16,1
CL0096388,Cotton corduroy utility style straight skirt,69.95,Skirt,Corduroy,Zapelle,WOVEN,,,,MACHINE WASH,Green,5,3,1,1
CL0095811,Sequin mesh blouson top,74.95,Top,Metallic,Zapelle,KNITS,,Fall Winter,,DRY CLEAN,Black,9,2,5,2
CL0095976,Sequin mesh bow-tie waist faux wrap dress,94.95,Dress,Metallic,Zapelle,KNITS,Fit-and-flare,Fall Winter,,DRY CLEAN,Black,8,6,2,0
CL0095598,Bow tie neck silk satin shirt,99.95,Top,100% Silk,Zapelle,WOVEN,,Fall Winter,,MACHINE WASH,Purple,3,3,0,0
CL0095765,Bow tie neck silk satin shirt,89.95,Top,100% Silk,Zapelle,WOVEN,,Fall Winter,,MACHINE WASH,Black,4,4,0,0
CL0095758,Ruched puff sleeve silk satin shirt,89.95,Top,100% Silk,Zapelle,WOVEN,,Fall Winter,,DRY CLEAN,Black,1,1,0,0
CL0095759,Ruched puff sleeve silk satin shirt,89.95,Top,100% Silk,Zapelle,WOVEN,,Fall Winter,,DRY CLEAN,Purple,7,2,4,1
CL0095750,Light silk satin shift dress,114.95,Dress,100% Silk,Zapelle,WOVEN,Shift,Fall Winter,,hand wash,Purple,9,6,1,2
CL0082091,Floral print georgette pleated empire dress,99.95,Dress,Georgette,eshakti,WOVEN,,,,MACHINE WASH,Blue,18,4,10,4
CL0082815,Floral print georgette drawstring empire maxi dres,70.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,Floral,MACHINE WASH,Blue,68,18,36,14
CL0083904,Watercolor floral print georgette tiered shirtdres,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Multi-colored,21,4,6,11
CL0085006,Floral print georgette empire dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Off-white,7,4,1,2
CL0085348,Smocked off-the-shoulder floral print georgette ti,82.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,White,1,0,1,0
CL0085358,Ruffle trim floral print georgette tunic,74.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,White,8,3,3,2
CL0085399,Ruffle frill trim floral print georgette tiered sk,79.95,Skirt,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,White,3,2,1,0
CL0085434,Ruched floral print georgette blouse,74.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,Fall Winter,,MACHINE WASH,Blue,13,3,4,6
CL0085604,Ruffle trim floral print georgette tunic,34.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,Spring Summer,,MACHINE WASH,Red,5,2,2,1
CL0085668,Floral print georgette empire dress,74.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,Floral,MACHINE WASH,Red,3,1,2,0
CL0085679,Floral print pleat waist georgette surplice dress,109.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,Floral,MACHINE WASH,Red,43,11,13,19
CL0085708,Paisley print georgette elastic waist skirt,57.95,Skirt,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Navy,7,5,0,2
CL0085677,Floral vine print georgette tiered shirtdress,72.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Green,51,12,22,17
CL0085952,Paisley print georgette tiered shirtdress,67.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Navy,5,1,4,0
CL0085788,Tassel tie floral tile print georgette tunic,74.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Pink,2,0,2,0
CL0086180,Flutter sleeve graphic print georgette empire dres,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Graphic,MACHINE WASH,Black,10,4,3,3
CL0086184,Graphic animal print georgette empire dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Animal Print,MACHINE WASH,Black,14,4,9,1
CL0086321,Floral print georgette smocked surplice dress,69.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Pink,14,1,6,7
CL0086350,Floral print georgette ruched blouse,74.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,Spring Summer,,MACHINE WASH,Beige,2,1,1,0
CL0086783,Floral print georgette ruffle flounce dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Black,2,1,0,1
CL0087934,Pintuck pleat floral print georgette tiered dress,71.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Green,9,0,5,4
CL0088086,Pintuck pleat floral print georgette tiered dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Empire Waist,Fall Winter,Floral,MACHINE WASH,Red,7,2,2,3
CL0088771,Embellished tulle floral print georgette empire dr,138.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Blue,306,111,123,72
CL0090487,Tulle overlay floral print georgette dress,74.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,DRY CLEAN,Black,3,0,1,2
CL0090707,Mesh overlay floral print georgette shift dress,79.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,Fall Winter,,DRY CLEAN,Red,1,0,0,1
CL0091902,Floral print georgette release pleat dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,A-Line,Fall Winter,Floral,MACHINE WASH,Orange,250,66,98,86
CL0092278,Shirred floral print georgette shirt,74.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Navy,2,2,0,0
CL0092316,Shirred floral print georgette blouse,36.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Pink,2,1,1,0
CL0092358,Floral print georgette drawstring kaftan,69.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Red,6,2,2,2
CL0092410,Flutter sleeve stripe georgette maxi dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,Stripes,MACHINE WASH,Multi-colored,6,0,4,2
CL0092449,Floral and stripe print georgette sash-tie dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,Floral,MACHINE WASH,Multi-colored,29,7,7,15
CL0092533,Floral print georgette wrap dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,Floral,MACHINE WASH,Multi-colored,17,10,3,4
CL0092735,Vented floral print georgette surplice maxi dress,79.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,Floral,MACHINE WASH,White,55,10,15,30
CL0092823,Tie front floral print georgette maxi dress,119.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,Floral,MACHINE WASH,Off-white,77,26,25,26
CL0092836,Floral print georgette sash tie dress,79.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,Floral,MACHINE WASH,Off-white,51,19,24,8
CL0092835,Floral print georgette empire dress,74.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Maxi,Spring Summer,Floral,MACHINE WASH,Blue,111,25,39,47
CL0092843,Floral bird print georgette drawstring dress,103.45,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,Floral,MACHINE WASH,White,172,66,53,53
CL0093049,Ruffle trim floral print georgette tunic,52.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Navy,5,2,3,0
CL0093288,Ombre stripe print georgette kaftan dress,96.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Year-Round,Stripes,MACHINE WASH,Purple,19,7,4,8
CL0094008,Floral bird print georgette drawstring dress,104.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Pink,13,5,5,3
CL0094209,Floral print georgette sash tie dress,69.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Black,57,17,22,18
CL0094212,Floral and stripe print georgette sash-tie dress,119.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Multi-colored,22,6,9,7
CL0094228,Placed floral print georgette sash tie dress,89.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Blue,76,23,28,25
CL0094410,Graphic butterfly print georgette smocked waist dr,69.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Graphic,MACHINE WASH,Blue,87,28,24,35
CL0094569,Ombre stripe print georgette smocked waist dress,109.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Stripes,MACHINE WASH,Navy,60,19,16,25
CL0094465,Ombre stripe print georgette smocked waist dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Stripes,MACHINE WASH,Red,16,7,6,3
CL0094592,Floral print georgette pleat waist dress,67.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,Sale,,MACHINE WASH,White,1,0,1,0
CL0094421,Floral print georgette tier shift dress,89.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Multi-colored,2,1,1,0
CL0094431,Ruffle graphic print georgette tunic,89.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,Fall Winter,,MACHINE WASH,Blue,90,14,39,37
CL0094742,Floral dot ombre print georgette pleat waist dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Blue,12,4,7,1
CL0094758,Ombre stripe print georgette smocked waist dress,89.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Stripes,MACHINE WASH,Red,3,1,1,1
CL0094738,Floral dot ombre print georgette pleat waist dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Brown,14,0,9,5
CL0094882,Ombre stripe print georgette smocked waist dress,89.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Stripes,MACHINE WASH,Navy,2,0,1,1
CL0094943,Floral print georgette peplum blouse,74.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Black,2,1,1,0
CL0095066,Floral print georgette surplice peplum blouse,74.95,Top,Georgette,WAYWARD FANCIES,WOVEN,,Fall Winter,,MACHINE WASH,Black,16,9,6,1
CL0095067,Floral print georgette tiered dress,89.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Shift,Fall Winter,Floral,MACHINE WASH,Pink,22,8,11,3
CL0095119,Floral print georgette tiered dress,99.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Black,6,2,4,0
CL0095539,Floral print georgette elastic smocked dress,59.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Black,1,0,0,1
CL0095713,Floral print georgette elastic smocked dress,89.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Black,8,6,1,1
CL0095735,Floral print georgette drawstring dress,64.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Pink,28,14,2,12
CL0095704,Folk style bird floral print georgette keyhole dre,89.95,Dress,Georgette,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,Floral,MACHINE WASH,Black,4,2,1,1
